الشهر|رقم_الدعوي|الموضوع|تصنيفات_الأحكام|منطوق_الحكم|العضو
فبراير 2025|330 لسنة 52 ق|"أولا: باحتساب مدة الاقدمية ونيل الدرجة الوظيفية الأولي (أ) وفقا لإرجاع الأقدمية. ثانيا: تفسير المقصود في منطوق الحكم بالقضية رقم وذكرت - شرحا لدعواها - أنه قد صدر قرار إداري تنفيذي من جهة عملها برقم وأرفقت المدعية سندا لدعواها حافظة مستندات اشتملت علي ( بيان مفردات راتبها ). وجرى تداول الدعوى بجلسات التحضير على النحو الثابت بمحاضرها، ثم أودعت هيئة مفوضي الدولة تقريرا بالرأي القانوني فيها. وتدوول نظر الدعوي بجلسات المرافعة أمام المحكمة علي النحو الثابت بمحاضر الجلسات، وخلالها قدم الحاضر عن المدعية صحيفة معلنة بإدخال رئيس مجلس الوزراء بصفته رئيسا لكافة الوزراء خصما في الدعوى وبتعديل الطلبات الختامية لتصبح: ( وقد أحيلت الدعوى إلى هيئة مفوضي الدولة، وجرى تداولها بجلسات التحضير على النحو الثابت بمحاضر الجلسات، وخلالها قدم الحاضر عن هيئة قضايا الدولة بصفتها نائبة عن المدعى عليهم بصفتهم حافظة مستندات اشتملت على (رد الجهة الإدارية على موضوع الدعوى)، كما قدم الحاضر عن المدعية صحيفة إعادة إعلان المدعى عليهم بالطلبات الواردة بصحيفة تعديل الطلبات المقدمة سلفا أمام المحكمة، وقد أعدت الهيئة تقريرا تكميليا مسببا برأيها القانوني. وقد جرى تداول الدعوى بجلسات المرافعة أمام المحكمة على النحو الثابت بمحاضر جلساتها، وبجلسة -------- المحكمــة ------- بعد الاطلاع على الأوراق، وسماع الإيضاحات، والمداولة قانونا. وحيث إن المدعية تطلب الحكم بطلباتها سالفة البيان. ومن حيث إن قضاء المحكمة الإدارية العليا مستقر على أن البحث في الاختصاص يسبق الفصل في الشكل والموضوع وأن الدفع بعدم الاختصاص يعتبر مطروحا على المحكمة، ولو لم يتمسك به أحد الخصوم لتعلقه بالنظام العام. (حكم المحكمة الإدارية العليا في الطعن رقم ومن حيث إن المادة ( وتنص المادة ( وتنص المادة ( الوقائع ومن حيث إن مفاد ما تقدم أن توزيع الاختصاص بين محكمة القضاء الإداري والمحاكم الإدارية بالنسبة للموظفين العموميين يقوم على أساس المستوى الوظيفي للعامل بحيث تختص محكمة القضاء الإداري بالمنازعات المتعلقة بالمستوى الوظيفي الأول والذي يعادل الدرجة الثانية وما يعلوها، بينما تختص المحاكم الإدارية بالمنازعات المتعلقة بالمستويين الثاني والثالث وهو ما يعادل الدرجة الثالثة فما دونها. وترتيبا على ما تقدم، ولما كان الثابت من الأوراق أن المدعية تعمل بالجهة الإدارية المدعى عليها وتشغل وظيفة مأمور ضرائب"" تعيين"" بالدرجة الثانية ، ومن ثم تكون هذه المحكمة غير مختصة بنظر الدعوى الماثلة، وينعقد الاختصاص بنظرها لمحكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعون، الأمر الذي لا مناص معه من الحكم بعدم اختصاص هذه المحكمة نوعيا بنظر الدعوى الماثلة وإحالتها بحالتها إلى المحكمة المشار إليها للاختصاص عملا بحكم المادة ("|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعون|نبيل إبراهيم محمد مصلح منتصر
نوفمبر 2024|8276 لسنة 52 ق|إنهاء خدمة.|أحكام بعدم القبـــــــول.|: بعدم قبول الدعوى  - لإنتفاء القرار الإداري السلبي-|نبيل إبراهيم محمد مصلح منتصر
مايو 2025|62 لسنة 53 ق|إنهاء خدمة|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا وبالإلغاء|نبيل إبراهيم محمد مصلح منتصر
فبراير 2025|5637 لسنة 51 ق|إنهاء خدمة|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
مايو 2025|1716 لسنة 53 ق|إمتناع عن تنفيذ حكم.|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا وبالإلغاء|نبيل إبراهيم محمد مصلح منتصر
إبريل 2025|11984 لسنة 52 ق|إمتناع عن تنفيذ حكم.|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا وبالإلغاء|نبيل إبراهيم محمد مصلح منتصر
إبريل 2025|8753 لسنة 52 ق|إمتناع عن تنفيذ حكم.|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا وبالإلغاء|نبيل إبراهيم محمد مصلح منتصر
إبريل 2025|9265 لسنة 52 ق|إمتناع عن تنفيذ حكم.|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا وبالإلغاء|نبيل إبراهيم محمد مصلح منتصر
مايو 2025|2010 لسنة 53 ق|"الحكم بإلغاء قرار الجهة الإدارية رقم وذكر المدعي - شرحا لدعواه – أنه متعاقدة بالأجر مع الجهة الإدارية بوظيفة محصل كارته بدءا من وأرفق الحاضر عن المدعية ـــ سندا لدعواها ـــ حافظة مستندات اشتملت على المستندات المعلاة على غلافها. وقد جرى تحضير الدعوى بهيئة مفوضي الدولة على النحو الثابت بمحاضر جلساتها، ثم أعدت الهيئة تقريرا مسببا برأيها القانوني فيها. وحيث تدوولت الدعوى أمام هيئة المحكمة على النحو الثابت بمحاضر جلساتها،وبجلسة -------- المحكمــة ------- بعد الاطلاع على الأوراق، وسماع الإيضاحات، والمداولة قانونا. وحيث إن المدعي يطلب الحكم – وفقا للتكييف القانوني الصحيح لطلباته - بقبول الدعوى شكلا، وفي الموضوع بإلغاء قرار جهة الإدارة رقم ( ومن حيث إنه عن شكل الدعوى: - فإنها تعد من دعاوى الإلغاء التي تتقيد في رفعها بالمواعيد والإجراءات المنصوص عليها في المادتين ( وحيث إنه عن موضوع الدعوي: فإن المادة الأولى من مواد إصدار قانون الخدمة المدنية الصادر بالقانون رقم وتنص المادة الثانية من مواد إصداره على أن "" يلغى قانون نظام العاملين المدنيين بالدولة الصادر بالقانون رقم وتنص المادة الخامسة من مواد إصداره على أن "" ينشر هذا القانون في الجريدة الرسمية ويعمل به اعتبارا من اليوم التالي لتاريخ نشره، ونشر هذا القانون في الجريدة الرسمية العدد وتنص المادة ( وتنص المادة ( كما تنص المادة ( وتنص المادة ( وتنص المادة رقم ( وحيث إن المادة رقم ( أن تكون المجموعة النوعية وعاء وظيفيا يضم الوظائف المتماثلة والمتشابهة في طبيعة الواجبات والمسئوليات وإن اختلفت في مستويات التدرج المالي. أن تتحدد المجموعة النوعية المناسبة للوظائف واشتراطات شغلها، وفقا لطبيعة الأنشطة ومجالات أعمالها، وبمراعاة معايير تقييم وتوصيف الوظائف التي يصدر بها قرار من رئيس الجهاز بعد العرض على مجلس الخدمة المدنية. أن يكون مستوى التأهيل العلمي العالي هو الحد الأدنى لمستوى المعرفة النظرية المطلوبة لشغل أية وظيفة من وظائف المجموعات النوعية لمجموعة الوظائف التخصصية. أن يكون مستوى التأهيل العلمي فوق المتوسط أو المتوسط هو الحد الأدنى لمستوى المعرفة المطلوبة لشغل أية وظيفة من وظائف المجموعات النوعية لمجموعتي الوظائف الفنية والكتابية. أن تشتمل المجموعة النوعية على الوظائف المتدرجة اللازمة للترقية من وظيفة إلى أخرى أعلى منها. ومن حيث إن قضاء المحكمة الإدارية العليا قد استقر علي أن "" التعيين من الملاءمات التي تستقل جهة الإدارة في وزنها وتترخص في تقديرها حسبما تراه متفقا والصالح العام ومحققا لما تتغياه من كفالة حسن سير العمل في المرفق الذي تقوم عليه ولا معقب عليها في هذا الصدد طالما أن قرارها قد برئ من عيب إساءة استعمال السلطة ونأى عند دائرة الانحراف وذلك ما لم يقيدها القانون بنص خاص وبناء عليه فإنه يكون للجهة الإدارية وهي تباشر سلطتها في التعيين أن تضع من الاشتراطات وتسن من القواعد التنظيمية العامة ما تراه لازما لشغل الوظائف الشاغرة بها."". ( حكم المحكمة الإدارية العليا – الدائرة الثانية - في الطعن رقم كما جرى قضاء المحكمة الإدارية العليا على أن"" قرار التسكين على الوظائف المعتمدة مرهون بتقدير جهة الإدارة وتراعي في ذلك طبيعة عمل الوظيفة المسكن عليها العامل واشتراطات شغلها والدرجة المالية المقررة لها وانه إذا توافرت في العامل اشتراطات شغل أكثر من وظيفة فإن للإدارة أن تسكنه على إحداها دون أن يكون له المطالبة بالتسكين على وظيفة بعينها ، إلا أن ذلك كله يتوقف على أن تكون الوظائف في مستوى واحد من ناحية التدرج أما إذا كانت إحدى هذه الوظائف في تدرج أعلى يميزها عن غيرها حسب جدول الوظائف المعتمدة أو يجعل لها اختصاصات إشرافية على ما سواها فإنها و إن تساوت مع باقي الوظائف في الدرجة المالية المقررة لها فإنه يلزم للتسكين عليها أن تراعى أفضلية المسكن عليها عن غيره من ناحية الأقدمية مع توافر باقي الاشتراطات المتطلبة. ومن حيث إنه ترتيبا على ما تقدم ولما كان الثابت من الأوراق أن المطعون لصالحه حاصل على دبلوم المدارس الثانوية الفنية الزراعية وعين بعقد مؤقت بالجهة الإدارية بوظيفة موزع بمشروع الخبز ، وأن جهة الإدارة نزولا على أحكام القانون بإلزامها بتوفيق أوضاع العمالة المؤقتة بها قامت بإصدار القرار رقم ( يراجع في ذلك حكم المحكمة الإدارية العليا في الطعن رقم ومن حيث إنه بالبناء على ما تقدم، ولما كان الثابت من الأوراق أن المدعي حاصل على الثانوية الأزهرية، وتعاقد مع الجهة الإدارية كفر الشيخ بتاريخ لما كان ذلك، وكان المقرر قضاء أن تعيين العامل الذي يشغل وظيفة مؤقتة بعد استيفائه الشروط المقررة قانونا يكون في ذات وظيفته أو في وظيفة مماثلة في المجموعة التي تنتمي إليها هذه الوظيفة المؤقتة وليس في مجموعة نوعية لا تنتمي إليها الوظيفة المؤقتة، وهو الأمر ذاته الذي ينطبق حال تغيير أو نقل التعاقد مع العامل من بند مالي لآخر، بحسبان أن نقل تعاقد العامل المؤقت على بند وحيث إن من يخسر الدعوى يلزم مصروفاتها عملا بحكم المادة ("|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|نبيل إبراهيم محمد مصلح منتصر
مايو 2025|1968 لسنة 53 ق|الحصول علي المزايا المقررة لأعضاء المهن الطبية بالقانون 14 لسنة 2014م|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
مايو 2025|1969 لسنة 53 ق|الحصول علي المزايا المقررة لأعضاء المهن الطبية بالقانون 14 لسنة 2014م|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
إبريل 2025|12139 لسنة 52 ق|الحافز الإضـــــــــــافي (تعليم)|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعون- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق السكرتير رئيس المحكمة|نبيل إبراهيم محمد مصلح منتصر
نوفمبر 2024|5084 لسنة 52 ق|الحافز الإضـــــــــــافي (تعليم)|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعون|نبيل إبراهيم محمد مصلح منتصر
نوفمبر 2024|2114 لسنة 52 ق|الحافز الإضـــــــــــافي (تعليم)|كـــأن لم تكـــــن|"باعتبار الدعوي ""كأن لم تكن""."|نبيل إبراهيم محمد مصلح منتصر
يوليو 2025|2748 لسنة 53 ق|الاستمرار في صرف بدل ظروف ومخاطر الوظيفة||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
يوليو 2025|2749 لسنة 53 ق|الاستمرار في صرف بدل ظروف ومخاطر الوظيفة||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
مايو 2025|2417 لسنة 53 ق|الإحتفاظ بالأجر السابق علي إعادة التعيين.||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
نوفمبر 2024|11328 لسنة 52 ق|إعادة حساب الحوافز والبدلات||غير محدد|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|12134 لسنة 52 ق|إعادة حساب الحوافز والبدلات||غير محدد|نبيل إبراهيم محمد مصلح منتصر
مايو 2025|2317 لسنة 53 ق|إعادة حساب الحوافز والبدلات||غير محدد|نبيل إبراهيم محمد مصلح منتصر
مايو 2025|2318 لسنة 53 ق|إعادة حساب الحوافز والبدلات||غير محدد|نبيل إبراهيم محمد مصلح منتصر
مايو 2025|2319 لسنة 53 ق|إعادة حساب الحوافز والبدلات||غير محدد|نبيل إبراهيم محمد مصلح منتصر
يناير 2025|250 لسنة 53 ق|إعادة حساب الحوافز والبدلات||غير محدد|نبيل إبراهيم محمد مصلح منتصر
يناير 2025|503 لسنة 53 ق|إعادة حساب الحوافز والبدلات||غير محدد|نبيل إبراهيم محمد مصلح منتصر
يناير 2025|504 لسنة 53 ق|إعادة حساب الحوافز والبدلات||غير محدد|نبيل إبراهيم محمد مصلح منتصر
يناير 2025|505 لسنة 53 ق|إعادة حساب الحوافز والبدلات||غير محدد|نبيل إبراهيم محمد مصلح منتصر
يناير 2025|506 لسنة 53 ق|إعادة حساب الحوافز والبدلات||غير محدد|نبيل إبراهيم محمد مصلح منتصر
نوفمبر 2024|2977 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بوقف الدعوي جزاءً لمدة شهر.|نبيل إبراهيم محمد مصلح منتصر
نوفمبر 2024|3695 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
نوفمبر 2024|5322 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
نوفمبر 2024|4024 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
نوفمبر 2024|6656 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
نوفمبر 2024|7852 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
نوفمبر 2024|7943 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10230 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10236 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10252 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10253 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10259 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10262 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|11563 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|11564 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|9584 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|9781 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|9813 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10223 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10225 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10226 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10228 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10229 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10231 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10237 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10238 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10239 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10240 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10250 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10251 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10254 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10255 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10256 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10257 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10258 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10260 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10261 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10265 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10266 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10267 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10268 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10269 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10273 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10274 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10275 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|10557 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|11565 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|11566 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|11603 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|11605 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|12377 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|9579 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|9580 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|9601 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|9616 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|9617 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|9618 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
أكتوبر 2024|9619 لسنة 52 ق|إعادة حساب الحوافز والبدلات||بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|11005 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|11028 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|11029 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|11155 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|11156 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|11159 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|11178 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|11444 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|11554 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|11555 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|11557 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|12116 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|12566 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
ديسمبر 2024|12567 لسنة 52 ق|إعادة حساب الحوافز والبدلات|أحكام بالأحقية / الإلــــغاء|بقبول الدعوي شكلًا ، وبالأحقـــية.|نبيل إبراهيم محمد مصلح منتصر
